row_id,order_id ,created_at,quantity ,delivery ,item_id ,cust_id ,add_id ,rota_id,time_of_day,created_date,shift_id
1417,ORD_00581,20:16:48,10,1,it023,271,271,r000023,Evening,2023-01-23,sh0002
1418,ORD_00582,10:34:08,10,1,it017,271,271,r000023,Morning,2023-01-23,sh0001
1419,ORD_00582,10:34:08,3,1,it028,271,271,r000023,Morning,2023-01-23,sh0001
1420,ORD_00583,11:36:22,6,0,it002,271,271,r000023,Morning,2023-01-23,sh0001
1421,ORD_00583,11:36:22,4,0,it006,271,271,r000023,Morning,2023-01-23,sh0001
1422,ORD_00583,11:36:22,3,0,it004,271,271,r000023,Morning,2023-01-23,sh0001
1423,ORD_00584,10:56:37,3,1,it012,271,271,r000023,Morning,2023-01-23,sh0001
1424,ORD_00584,10:56:37,1,1,it012,271,271,r000023,Morning,2023-01-23,sh0001
1425,ORD_00585,11:33:46,4,1,it005,271,271,r000023,Morning,2023-01-23,sh0001
1426,ORD_00586,22:50:52,9,0,it005,242,242,r000023,Evening,2023-01-23,sh0002
1427,ORD_00586,22:50:52,1,0,it029,242,242,r000023,Evening,2023-01-23,sh0002
1428,ORD_00586,22:50:52,1,0,it011,242,242,r000023,Evening,2023-01-23,sh0002
1429,ORD_00587,12:33:06,8,1,it029,242,242,r000023,Morning,2023-01-23,sh0001
1430,ORD_00587,12:33:06,2,1,it008,242,242,r000023,Morning,2023-01-23,sh0001
1431,ORD_00587,12:33:06,4,1,it023,242,242,r000023,Morning,2023-01-23,sh0001
1432,ORD_00587,12:33:06,5,1,it026,242,242,r000023,Morning,2023-01-23,sh0001
1433,ORD_00587,12:33:06,2,1,it025,242,242,r000023,Morning,2023-01-23,sh0001
1434,ORD_00588,20:33:02,2,1,it026,242,242,r000023,Evening,2023-01-23,sh0002
1435,ORD_00588,20:33:02,7,1,it011,242,242,r000023,Evening,2023-01-23,sh0002
1436,ORD_00589,12:20:27,1,0,it004,242,242,r000023,Morning,2023-01-23,sh0001
1437,ORD_00589,12:20:27,10,0,it023,242,242,r000023,Morning,2023-01-23,sh0001
1438,ORD_00591,18:59:46,1,1,it001,242,242,r000023,Evening,2023-01-23,sh0002
1439,ORD_00591,18:59:46,4,1,it018,242,242,r000023,Evening,2023-01-23,sh0002
1440,ORD_00592,18:34:33,3,1,it015,242,242,r000023,Evening,2023-01-23,sh0002
1441,ORD_00592,18:34:33,4,1,it014,242,242,r000023,Evening,2023-01-23,sh0002
1442,ORD_00593,22:03:10,2,0,it034,242,242,r000023,Evening,2023-01-23,sh0002
1443,ORD_00593,22:03:10,8,0,it020,242,242,r000023,Evening,2023-01-23,sh0002
1444,ORD_00594,13:58:00,5,1,it007,242,242,r000023,Morning,2023-01-23,sh0001
1445,ORD_00595,21:55:55,4,1,it035,162,162,r000023,Evening,2023-01-23,sh0002
1446,ORD_00596,22:36:32,2,0,it036,167,167,r000023,Evening,2023-01-23,sh0002
1447,ORD_00597,22:39:26,4,1,it037,82,82,r000023,Evening,2023-01-23,sh0002
1448,ORD_00597,22:39:26,8,1,it018,82,82,r000023,Evening,2023-01-23,sh0002
1449,ORD_00598,19:42:43,4,1,it033,82,82,r000023,Evening,2023-01-23,sh0002
1450,ORD_00598,19:42:43,1,1,it007,82,82,r000023,Evening,2023-01-23,sh0002
1451,ORD_00598,19:42:43,7,1,it010,82,82,r000023,Evening,2023-01-23,sh0002
1452,ORD_00598,19:42:43,3,1,it004,82,82,r000023,Evening,2023-01-23,sh0002
1453,ORD_00599,13:53:23,10,0,it016,82,82,r000023,Morning,2023-01-23,sh0001
1454,ORD_00600,13:36:18,1,0,it021,199,199,r000023,Morning,2023-01-23,sh0001
1455,ORD_00600,13:36:18,3,0,it015,199,199,r000023,Morning,2023-01-23,sh0001
1456,ORD_00600,13:36:18,5,0,it025,199,199,r000023,Morning,2023-01-23,sh0001
1457,ORD_00600,13:36:18,5,0,it034,199,199,r000023,Morning,2023-01-23,sh0001
1458,ORD_00601,10:49:45,7,1,it022,199,199,r000023,Morning,2023-01-23,sh0001
1459,ORD_00602,11:19:57,4,1,it015,85,85,r000023,Morning,2023-01-23,sh0001
1460,ORD_00602,11:19:57,3,1,it006,85,85,r000023,Morning,2023-01-23,sh0001
1461,ORD_00602,11:19:57,1,1,it027,85,85,r000023,Morning,2023-01-23,sh0001
1462,ORD_00602,11:19:57,4,1,it026,85,85,r000023,Morning,2023-01-23,sh0001
1463,ORD_00602,11:19:57,2,1,it017,85,85,r000023,Morning,2023-01-23,sh0001
1464,ORD_00603,22:31:53,6,0,it009,85,85,r000023,Evening,2023-01-23,sh0002
1465,ORD_00604,21:51:43,9,1,it002,44,44,r000023,Evening,2023-01-23,sh0002
1466,ORD_00604,21:51:43,2,1,it001,44,44,r000023,Evening,2023-01-23,sh0002
1467,ORD_00604,21:51:43,8,1,it013,44,44,r000023,Evening,2023-01-23,sh0002
1468,ORD_00604,21:51:43,10,1,it033,44,44,r000023,Evening,2023-01-23,sh0002
1469,ORD_00604,21:51:43,7,1,it020,44,44,r000023,Evening,2023-01-23,sh0002
1470,ORD_00605,18:31:23,3,1,it006,44,44,r000023,Evening,2023-01-23,sh0002
1471,ORD_00605,18:31:23,1,1,it004,44,44,r000023,Evening,2023-01-23,sh0002
1472,ORD_00605,18:31:23,4,1,it036,44,44,r000023,Evening,2023-01-23,sh0002
1473,ORD_00606,20:17:31,3,0,it028,44,44,r000023,Evening,2023-01-23,sh0002
1474,ORD_00606,20:17:31,5,0,it036,44,44,r000023,Evening,2023-01-23,sh0002
1475,ORD_00607,22:46:20,3,1,it022,44,44,r000023,Evening,2023-01-23,sh0002
1476,ORD_00607,22:46:20,6,1,it004,44,44,r000023,Evening,2023-01-23,sh0002
1477,ORD_00608,18:55:38,8,1,it021,44,44,r000023,Evening,2023-01-23,sh0002
1478,ORD_00609,22:14:45,4,0,it012,287,287,r000023,Evening,2023-01-23,sh0002
1479,ORD_00610,22:44:54,6,0,it005,61,61,r000023,Evening,2023-01-23,sh0002
1480,ORD_00610,22:44:54,2,0,it034,61,61,r000023,Evening,2023-01-23,sh0002
1481,ORD_00611,22:49:55,7,1,it027,61,61,r000023,Evening,2023-01-23,sh0002
1482,ORD_00611,22:49:55,7,1,it021,61,61,r000023,Evening,2023-01-23,sh0002
1483,ORD_00612,10:56:16,5,1,it016,61,61,r000023,Morning,2023-01-23,sh0001
1484,ORD_00612,10:56:16,2,1,it025,61,61,r000023,Morning,2023-01-23,sh0001
1485,ORD_00613,11:07:23,3,0,it015,61,61,r000023,Morning,2023-01-23,sh0001
1486,ORD_00613,11:07:23,8,0,it020,61,61,r000023,Morning,2023-01-23,sh0001
1487,ORD_00613,11:07:23,1,0,it029,61,61,r000023,Morning,2023-01-23,sh0001
1488,ORD_00614,11:40:30,5,1,it030,61,61,r000023,Morning,2023-01-23,sh0001
1489,ORD_00614,11:40:30,7,1,it001,61,61,r000023,Morning,2023-01-23,sh0001
1490,ORD_00614,11:40:30,5,1,it029,61,61,r000023,Morning,2023-01-23,sh0001
1491,ORD_00615,20:05:57,7,1,it037,61,61,r000023,Evening,2023-01-23,sh0002
1492,ORD_00615,20:05:57,1,1,it029,61,61,r000023,Evening,2023-01-23,sh0002
1493,ORD_00616,12:12:59,7,0,it037,61,61,r000023,Morning,2023-01-23,sh0001
1494,ORD_00616,12:12:59,1,0,it001,61,61,r000023,Morning,2023-01-23,sh0001
1495,ORD_00616,12:12:59,7,0,it009,61,61,r000023,Morning,2023-01-23,sh0001
1496,ORD_00616,12:12:59,6,0,it013,61,61,r000023,Morning,2023-01-23,sh0001
1497,ORD_00616,12:12:59,2,0,it017,61,61,r000023,Morning,2023-01-23,sh0001
1498,ORD_00617,13:09:33,2,1,it024,61,61,r000023,Morning,2023-01-23,sh0001
1499,ORD_00617,13:09:33,4,1,it007,61,61,r000023,Morning,2023-01-23,sh0001
1500,ORD_00617,13:09:33,8,1,it006,61,61,r000023,Morning,2023-01-23,sh0001
1501,ORD_00618,22:58:42,1,1,it018,61,61,r000023,Evening,2023-01-23,sh0002
1502,ORD_00619,10:44:36,6,0,it036,38,38,r000023,Morning,2023-01-23,sh0001
1503,ORD_00619,10:44:36,3,0,it014,38,38,r000023,Morning,2023-01-23,sh0001
1504,ORD_00619,10:44:36,2,0,it023,38,38,r000023,Morning,2023-01-23,sh0001
1505,ORD_00620,20:29:35,8,0,it008,38,38,r000023,Evening,2023-01-23,sh0002
1506,ORD_00621,20:15:54,8,1,it009,9,9,r000023,Evening,2023-01-23,sh0002
1507,ORD_00621,20:15:54,10,1,it030,9,9,r000024,Evening,2023-01-24,sh0004
1508,ORD_00622,18:54:46,3,1,it007,9,9,r000024,Evening,2023-01-24,sh0004
1509,ORD_00623,13:34:56,7,0,it036,162,162,r000024,Morning,2023-01-24,sh0003
1510,ORD_00624,13:44:41,7,1,it015,276,276,r000024,Morning,2023-01-24,sh0003
1511,ORD_00625,11:02:06,3,1,it005,214,214,r000024,Morning,2023-01-24,sh0003
1512,ORD_00625,11:02:06,6,1,it024,214,214,r000024,Morning,2023-01-24,sh0003
1513,ORD_00625,11:02:06,4,1,it001,214,214,r000024,Morning,2023-01-24,sh0003
1514,ORD_00625,11:02:06,6,1,it014,214,214,r000024,Morning,2023-01-24,sh0003
1515,ORD_00626,11:01:51,7,0,it001,214,214,r000024,Morning,2023-01-24,sh0003
1516,ORD_00626,11:01:51,7,0,it035,214,214,r000024,Morning,2023-01-24,sh0003
1517,ORD_00627,18:40:38,3,1,it011,214,214,r000024,Evening,2023-01-24,sh0004
1518,ORD_00627,18:40:38,7,1,it024,214,214,r000024,Evening,2023-01-24,sh0004
1519,ORD_00628,12:59:37,9,1,it026,214,214,r000024,Morning,2023-01-24,sh0003
1520,ORD_00628,12:59:37,2,1,it030,214,214,r000024,Morning,2023-01-24,sh0003
1521,ORD_00628,12:59:37,4,1,it005,214,214,r000024,Morning,2023-01-24,sh0003
1522,ORD_00628,12:59:37,9,1,it022,214,214,r000024,Morning,2023-01-24,sh0003
1523,ORD_00630,11:45:17,7,0,it014,214,214,r000024,Morning,2023-01-24,sh0003
1524,ORD_00630,11:45:17,4,0,it009,214,214,r000024,Morning,2023-01-24,sh0003
1525,ORD_00630,11:45:17,1,0,it024,214,214,r000024,Morning,2023-01-24,sh0003
1526,ORD_00631,20:58:10,6,1,it019,214,214,r000024,Evening,2023-01-24,sh0004
1527,ORD_00632,21:15:23,9,1,it023,16,16,r000024,Evening,2023-01-24,sh0004
1528,ORD_00632,21:15:23,4,1,it013,16,16,r000024,Evening,2023-01-24,sh0004
1529,ORD_00633,12:27:38,8,0,it001,16,16,r000024,Morning,2023-01-24,sh0003
1530,ORD_00633,12:27:38,9,0,it009,16,16,r000024,Morning,2023-01-24,sh0003
1531,ORD_00633,12:27:38,4,0,it021,16,16,r000024,Morning,2023-01-24,sh0003
1532,ORD_00634,19:12:04,3,1,it029,16,16,r000024,Evening,2023-01-24,sh0004
1533,ORD_00634,19:12:04,7,1,it001,16,16,r000024,Evening,2023-01-24,sh0004
1534,ORD_00635,13:33:08,7,1,it035,16,16,r000024,Morning,2023-01-24,sh0003
1535,ORD_00636,13:37:16,4,0,it027,288,288,r000024,Morning,2023-01-24,sh0003
1536,ORD_00637,22:39:08,3,1,it024,285,285,r000024,Evening,2023-01-24,sh0004
1537,ORD_00637,22:39:08,1,1,it003,285,285,r000024,Evening,2023-01-24,sh0004
1538,ORD_00638,19:18:01,10,1,it025,285,285,r000024,Evening,2023-01-24,sh0004
1539,ORD_00638,19:18:01,6,1,it036,285,285,r000024,Evening,2023-01-24,sh0004
1540,ORD_00638,19:18:01,4,1,it008,285,285,r000024,Evening,2023-01-24,sh0004
1541,ORD_00639,19:01:30,1,0,it006,285,285,r000024,Evening,2023-01-24,sh0004
1542,ORD_00639,19:01:30,3,0,it033,285,285,r000024,Evening,2023-01-24,sh0004
1543,ORD_00640,22:15:22,7,0,it019,285,285,r000024,Evening,2023-01-24,sh0004
1544,ORD_00640,22:15:22,6,0,it023,285,285,r000024,Evening,2023-01-24,sh0004
1545,ORD_00641,20:02:42,5,1,it013,285,285,r000024,Evening,2023-01-24,sh0004
1546,ORD_00641,20:02:42,9,1,it027,285,285,r000024,Evening,2023-01-24,sh0004
1547,ORD_00641,20:02:42,2,1,it021,285,285,r000024,Evening,2023-01-24,sh0004
1548,ORD_00641,20:02:42,6,1,it037,285,285,r000024,Evening,2023-01-24,sh0004
1549,ORD_00641,20:02:42,2,1,it011,285,285,r000024,Evening,2023-01-24,sh0004
1550,ORD_00641,20:02:42,4,1,it009,285,285,r000024,Evening,2023-01-24,sh0004
1551,ORD_00641,20:02:42,4,1,it026,285,285,r000024,Evening,2023-01-24,sh0004
1552,ORD_00643,13:34:23,1,0,it016,285,285,r000024,Morning,2023-01-24,sh0003
1553,ORD_00644,11:36:45,8,1,it009,18,18,r000024,Morning,2023-01-24,sh0003
1554,ORD_00645,19:12:36,4,1,it032,210,210,r000024,Evening,2023-01-24,sh0004
1555,ORD_00645,19:12:36,8,1,it020,210,210,r000024,Evening,2023-01-24,sh0004
1556,ORD_00645,19:12:36,7,1,it025,210,210,r000024,Evening,2023-01-24,sh0004
1557,ORD_00646,11:45:18,4,0,it033,210,210,r000024,Morning,2023-01-24,sh0003
1558,ORD_00646,11:45:18,6,0,it013,210,210,r000024,Morning,2023-01-24,sh0003
1559,ORD_00646,11:45:18,1,0,it013,210,210,r000024,Morning,2023-01-24,sh0003
1560,ORD_00647,11:55:58,10,1,it030,210,210,r000024,Morning,2023-01-24,sh0003
1561,ORD_00647,11:55:58,4,1,it023,210,210,r000024,Morning,2023-01-24,sh0003
1562,ORD_00648,12:06:42,8,1,it025,210,210,r000024,Morning,2023-01-24,sh0003
1563,ORD_00648,12:06:42,10,1,it007,210,210,r000024,Morning,2023-01-24,sh0003
1564,ORD_00648,12:06:42,1,1,it033,210,210,r000024,Morning,2023-01-24,sh0003
1565,ORD_00649,21:00:22,3,0,it010,210,210,r000024,Evening,2023-01-24,sh0004
1566,ORD_00649,21:00:22,6,0,it023,210,210,r000024,Evening,2023-01-24,sh0004
1567,ORD_00649,21:00:22,8,0,it014,210,210,r000024,Evening,2023-01-24,sh0004
1568,ORD_00649,21:00:22,9,0,it002,210,210,r000024,Evening,2023-01-24,sh0004
1569,ORD_00650,19:21:44,8,0,it033,210,210,r000024,Evening,2023-01-24,sh0004
1570,ORD_00652,21:04:15,2,1,it033,141,141,r000024,Evening,2023-01-24,sh0004
1571,ORD_00653,20:37:30,5,0,it025,251,251,r000024,Evening,2023-01-24,sh0004
1572,ORD_00654,18:39:52,3,1,it015,12,12,r000024,Evening,2023-01-24,sh0004
1573,ORD_00654,18:39:52,6,1,it014,12,12,r000024,Evening,2023-01-24,sh0004
1574,ORD_00655,21:34:51,9,1,it019,12,12,r000024,Evening,2023-01-24,sh0004
1575,ORD_00655,21:34:51,3,1,it037,12,12,r000024,Evening,2023-01-24,sh0004
1576,ORD_00655,21:34:51,3,1,it022,12,12,r000024,Evening,2023-01-24,sh0004
1577,ORD_00655,21:34:51,4,1,it036,12,12,r000024,Evening,2023-01-24,sh0004
1578,ORD_00656,12:28:57,5,0,it030,12,12,r000024,Morning,2023-01-24,sh0003
1579,ORD_00656,12:28:57,3,0,it031,12,12,r000024,Morning,2023-01-24,sh0003
1580,ORD_00658,18:48:16,7,1,it035,12,12,r000024,Evening,2023-01-24,sh0004
1581,ORD_00659,12:57:04,2,0,it024,140,140,r000024,Morning,2023-01-24,sh0003
1582,ORD_00660,19:50:42,5,0,it020,63,63,r000024,Evening,2023-01-24,sh0004
1583,ORD_00661,12:47:57,9,1,it031,196,196,r000024,Morning,2023-01-24,sh0003
1584,ORD_00661,12:47:57,7,1,it008,196,196,r000024,Morning,2023-01-24,sh0003
1585,ORD_00662,13:04:59,1,1,it003,196,196,r000024,Morning,2023-01-24,sh0003
1586,ORD_00662,13:04:59,5,1,it026,196,196,r000024,Morning,2023-01-24,sh0003
1587,ORD_00663,13:55:46,3,0,it033,196,196,r000024,Morning,2023-01-24,sh0003
1588,ORD_00663,13:55:46,1,0,it029,196,196,r000024,Morning,2023-01-24,sh0003
1589,ORD_00664,13:58:57,9,1,it036,196,196,r000024,Morning,2023-01-24,sh0003
1590,ORD_00664,13:58:57,1,1,it003,196,196,r000024,Morning,2023-01-24,sh0003
1591,ORD_00664,13:58:57,3,1,it025,196,196,r000024,Morning,2023-01-24,sh0003
1592,ORD_00664,13:58:57,5,1,it014,196,196,r000024,Morning,2023-01-24,sh0003
1593,ORD_00665,20:42:10,8,1,it036,196,196,r000024,Evening,2023-01-24,sh0004
1594,ORD_00665,20:42:10,4,1,it028,196,196,r000024,Evening,2023-01-24,sh0004
1595,ORD_00665,20:42:10,6,1,it006,196,196,r000024,Evening,2023-01-24,sh0004
1596,ORD_00666,13:00:33,6,0,it004,196,196,r000024,Morning,2023-01-24,sh0003
1597,ORD_00666,13:00:33,5,0,it022,196,196,r000024,Morning,2023-01-24,sh0003
1598,ORD_00666,13:00:33,3,0,it011,196,196,r000024,Morning,2023-01-24,sh0003
1599,ORD_00667,20:58:25,1,1,it020,196,196,r000024,Evening,2023-01-24,sh0004
1600,ORD_00667,20:58:25,4,1,it001,196,196,r000024,Evening,2023-01-24,sh0004
1601,ORD_00667,20:58:25,5,1,it022,196,196,r000024,Evening,2023-01-24,sh0004
1602,ORD_00667,20:58:25,8,1,it014,196,196,r000024,Evening,2023-01-24,sh0004
1603,ORD_00668,21:49:02,1,1,it013,196,196,r000024,Evening,2023-01-24,sh0004
1604,ORD_00668,21:49:02,5,1,it016,196,196,r000024,Evening,2023-01-24,sh0004
1605,ORD_00668,21:49:02,8,1,it037,196,196,r000024,Evening,2023-01-24,sh0004
1606,ORD_00669,12:04:27,6,0,it006,196,196,r000024,Morning,2023-01-24,sh0003
1607,ORD_00669,12:04:27,5,0,it031,196,196,r000024,Morning,2023-01-24,sh0003
1608,ORD_00669,12:04:27,3,0,it030,196,196,r000024,Morning,2023-01-24,sh0003
1609,ORD_00670,11:47:41,10,0,it037,196,196,r000024,Morning,2023-01-24,sh0003
1610,ORD_00670,11:47:41,8,0,it007,196,196,r000024,Morning,2023-01-24,sh0003
1611,ORD_00671,11:57:48,2,1,it025,196,196,r000024,Morning,2023-01-24,sh0003
1612,ORD_00671,11:57:48,7,1,it006,196,196,r000024,Morning,2023-01-24,sh0003
1613,ORD_00671,11:57:48,7,1,it008,196,196,r000024,Morning,2023-01-24,sh0003
1614,ORD_00672,11:21:40,3,1,it009,196,196,r000024,Morning,2023-01-24,sh0003
1615,ORD_00672,11:21:40,2,1,it005,196,196,r000024,Morning,2023-01-24,sh0003
1616,ORD_00672,11:21:40,3,1,it023,196,196,r000025,Morning,2023-01-25,sh0005
1617,ORD_00673,22:39:16,9,0,it002,196,196,r000025,Evening,2023-01-25,sh0006
1618,ORD_00673,22:39:16,7,0,it023,196,196,r000025,Evening,2023-01-25,sh0006
1619,ORD_00673,22:39:16,7,0,it037,196,196,r000025,Evening,2023-01-25,sh0006
1620,ORD_00674,18:50:59,3,1,it004,196,196,r000025,Evening,2023-01-25,sh0006
1621,ORD_00674,18:50:59,2,1,it012,196,196,r000025,Evening,2023-01-25,sh0006
1622,ORD_00674,18:50:59,9,1,it014,196,196,r000025,Evening,2023-01-25,sh0006
1623,ORD_00676,19:47:37,4,0,it011,196,196,r000025,Evening,2023-01-25,sh0006
1624,ORD_00676,19:47:37,7,0,it013,196,196,r000025,Evening,2023-01-25,sh0006
1625,ORD_00677,12:45:22,10,1,it032,196,196,r000025,Morning,2023-01-25,sh0005
1626,ORD_00678,11:10:26,5,1,it007,73,73,r000025,Morning,2023-01-25,sh0005
1627,ORD_00679,21:58:44,5,0,it032,140,140,r000025,Evening,2023-01-25,sh0006
1628,ORD_00680,13:27:13,10,0,it021,288,288,r000025,Morning,2023-01-25,sh0005
1629,ORD_00681,21:06:57,1,1,it013,88,88,r000025,Evening,2023-01-25,sh0006
1630,ORD_00681,21:06:57,1,1,it037,88,88,r000025,Evening,2023-01-25,sh0006
1631,ORD_00681,21:06:57,7,1,it006,88,88,r000025,Evening,2023-01-25,sh0006
1632,ORD_00682,13:29:58,9,1,it025,88,88,r000025,Morning,2023-01-25,sh0005
1633,ORD_00682,13:29:58,5,1,it014,88,88,r000025,Morning,2023-01-25,sh0005
1634,ORD_00682,13:29:58,6,1,it036,88,88,r000025,Morning,2023-01-25,sh0005
1635,ORD_00682,13:29:58,9,1,it016,88,88,r000025,Morning,2023-01-25,sh0005
1636,ORD_00682,13:29:58,10,1,it026,88,88,r000025,Morning,2023-01-25,sh0005
1637,ORD_00683,12:18:50,6,0,it037,88,88,r000025,Morning,2023-01-25,sh0005
1638,ORD_00683,12:18:50,9,0,it036,88,88,r000025,Morning,2023-01-25,sh0005
1639,ORD_00684,21:52:34,10,1,it005,88,88,r000025,Evening,2023-01-25,sh0006
1640,ORD_00684,21:52:34,3,1,it027,88,88,r000025,Evening,2023-01-25,sh0006
1641,ORD_00684,21:52:34,4,1,it003,88,88,r000025,Evening,2023-01-25,sh0006
1642,ORD_00684,21:52:34,6,1,it009,88,88,r000025,Evening,2023-01-25,sh0006
1643,ORD_00684,21:52:34,7,1,it033,88,88,r000025,Evening,2023-01-25,sh0006
1644,ORD_00685,20:27:13,3,1,it003,88,88,r000025,Evening,2023-01-25,sh0006
1645,ORD_00685,20:27:13,7,1,it016,88,88,r000025,Evening,2023-01-25,sh0006
1646,ORD_00685,20:27:13,7,1,it025,88,88,r000025,Evening,2023-01-25,sh0006
1647,ORD_00685,20:27:13,4,1,it026,88,88,r000025,Evening,2023-01-25,sh0006
1648,ORD_00685,20:27:13,10,1,it016,88,88,r000025,Evening,2023-01-25,sh0006
1649,ORD_00686,18:55:28,3,0,it036,88,88,r000025,Evening,2023-01-25,sh0006
1650,ORD_00686,18:55:28,1,0,it026,88,88,r000025,Evening,2023-01-25,sh0006
1651,ORD_00686,18:55:28,4,0,it016,88,88,r000025,Evening,2023-01-25,sh0006
1652,ORD_00686,18:55:28,1,0,it017,88,88,r000025,Evening,2023-01-25,sh0006
1653,ORD_00687,12:35:50,8,1,it019,88,88,r000025,Morning,2023-01-25,sh0005
1654,ORD_00687,12:35:50,8,1,it019,88,88,r000025,Morning,2023-01-25,sh0005
1655,ORD_00688,10:38:12,7,1,it034,88,88,r000025,Morning,2023-01-25,sh0005
1656,ORD_00688,10:38:12,1,1,it013,88,88,r000025,Morning,2023-01-25,sh0005
1657,ORD_00688,10:38:12,4,1,it034,88,88,r000025,Morning,2023-01-25,sh0005
1658,ORD_00688,10:38:12,2,1,it017,88,88,r000025,Morning,2023-01-25,sh0005
1659,ORD_00688,10:38:12,8,1,it029,88,88,r000025,Morning,2023-01-25,sh0005
1660,ORD_00689,20:18:20,10,0,it030,88,88,r000025,Evening,2023-01-25,sh0006
1661,ORD_00690,20:26:32,3,0,it002,298,298,r000025,Evening,2023-01-25,sh0006
1662,ORD_00690,20:26:32,6,0,it024,298,298,r000025,Evening,2023-01-25,sh0006
1663,ORD_00691,12:18:49,2,1,it001,298,298,r000025,Morning,2023-01-25,sh0005
1664,ORD_00691,12:18:49,9,1,it033,298,298,r000025,Morning,2023-01-25,sh0005
1665,ORD_00691,12:18:49,2,1,it036,298,298,r000025,Morning,2023-01-25,sh0005
1666,ORD_00693,20:29:41,9,0,it018,298,298,r000025,Evening,2023-01-25,sh0006
1667,ORD_00693,20:29:41,7,0,it021,298,298,r000025,Evening,2023-01-25,sh0006
1668,ORD_00694,19:46:24,3,1,it022,298,298,r000025,Evening,2023-01-25,sh0006
1669,ORD_00694,19:46:24,10,1,it007,298,298,r000025,Evening,2023-01-25,sh0006
1670,ORD_00694,19:46:24,4,1,it017,298,298,r000025,Evening,2023-01-25,sh0006
1671,ORD_00695,19:31:44,6,1,it032,298,298,r000025,Evening,2023-01-25,sh0006
1672,ORD_00695,19:31:44,4,1,it002,298,298,r000025,Evening,2023-01-25,sh0006
1673,ORD_00696,11:52:14,7,0,it009,298,298,r000025,Morning,2023-01-25,sh0005
1674,ORD_00696,11:52:14,5,0,it015,298,298,r000025,Morning,2023-01-25,sh0005
1675,ORD_00696,11:52:14,9,0,it005,298,298,r000025,Morning,2023-01-25,sh0005
1676,ORD_00697,22:17:01,1,1,it008,298,298,r000025,Evening,2023-01-25,sh0006
1677,ORD_00697,22:17:01,5,1,it003,298,298,r000025,Evening,2023-01-25,sh0006
1678,ORD_00697,22:17:01,6,1,it001,298,298,r000025,Evening,2023-01-25,sh0006
1679,ORD_00698,22:19:03,2,1,it036,298,298,r000025,Evening,2023-01-25,sh0006
1680,ORD_00699,20:47:17,4,0,it005,30,30,r000025,Evening,2023-01-25,sh0006
1681,ORD_00699,20:47:17,5,0,it008,30,30,r000025,Evening,2023-01-25,sh0006
1682,ORD_00699,20:47:17,8,0,it026,30,30,r000025,Evening,2023-01-25,sh0006
1683,ORD_00700,18:59:26,9,0,it024,30,30,r000025,Evening,2023-01-25,sh0006
1684,ORD_00700,18:59:26,9,0,it024,30,30,r000025,Evening,2023-01-25,sh0006
1685,ORD_00701,22:08:26,2,1,it005,30,30,r000025,Evening,2023-01-25,sh0006
1686,ORD_00701,22:08:26,10,1,it037,30,30,r000025,Evening,2023-01-25,sh0006
1687,ORD_00702,19:48:31,9,1,it007,30,30,r000025,Evening,2023-01-25,sh0006
1688,ORD_00703,18:55:00,1,0,it037,279,279,r000025,Evening,2023-01-25,sh0006
1689,ORD_00703,18:55:00,5,0,it026,279,279,r000025,Evening,2023-01-25,sh0006
1690,ORD_00703,18:55:00,1,0,it022,279,279,r000025,Evening,2023-01-25,sh0006
1691,ORD_00703,18:55:00,3,0,it033,279,279,r000025,Evening,2023-01-25,sh0006
1692,ORD_00704,12:53:42,6,1,it032,279,279,r000025,Morning,2023-01-25,sh0005
1693,ORD_00704,12:53:42,5,1,it014,279,279,r000025,Morning,2023-01-25,sh0005
1694,ORD_00706,18:36:28,6,0,it020,279,279,r000025,Evening,2023-01-25,sh0006
1695,ORD_00706,18:36:28,3,0,it030,279,279,r000025,Evening,2023-01-25,sh0006
1696,ORD_00706,18:36:28,4,0,it005,279,279,r000025,Evening,2023-01-25,sh0006
1697,ORD_00706,18:36:28,8,0,it027,279,279,r000025,Evening,2023-01-25,sh0006
1698,ORD_00706,18:36:28,5,0,it015,279,279,r000025,Evening,2023-01-25,sh0006
1699,ORD_00706,18:36:28,5,0,it018,279,279,r000025,Evening,2023-01-25,sh0006
1700,ORD_00707,11:40:51,5,1,it029,279,279,r000025,Morning,2023-01-25,sh0005
1701,ORD_00708,19:11:56,1,1,it036,126,126,r000025,Evening,2023-01-25,sh0006
1702,ORD_00708,19:11:56,7,1,it001,126,126,r000025,Evening,2023-01-25,sh0006
1703,ORD_00709,19:37:41,5,0,it013,126,126,r000025,Evening,2023-01-25,sh0006
1704,ORD_00709,19:37:41,4,0,it023,126,126,r000025,Evening,2023-01-25,sh0006
1705,ORD_00709,19:37:41,5,0,it033,126,126,r000026,Evening,2023-01-26,sh0008
1706,ORD_00709,19:37:41,7,0,it029,126,126,r000026,Evening,2023-01-26,sh0008
1707,ORD_00710,21:17:51,10,0,it023,126,126,r000026,Evening,2023-01-26,sh0008
1708,ORD_00711,19:05:17,4,1,it002,176,176,r000026,Evening,2023-01-26,sh0008
1709,ORD_00711,19:05:17,6,1,it035,176,176,r000026,Evening,2023-01-26,sh0008
1710,ORD_00711,19:05:17,2,1,it002,176,176,r000026,Evening,2023-01-26,sh0008
1711,ORD_00711,19:05:17,7,1,it037,176,176,r000026,Evening,2023-01-26,sh0008
1712,ORD_00711,19:05:17,2,1,it028,176,176,r000026,Evening,2023-01-26,sh0008
