row_id,order_id ,cust_id ,created_at,item_id ,quantity ,delivery ,add_id ,rota_id,time_of_day,created_date
1467,ORD_00604,44,21:51:43,it013,8,1,44,r000023,Evening,2023-01-23
1468,ORD_00604,44,21:51:43,it033,10,1,44,r000023,Evening,2023-01-23
1469,ORD_00604,44,21:51:43,it020,7,1,44,r000023,Evening,2023-01-23
1470,ORD_00605,44,18:31:23,it006,3,1,44,r000023,Evening,2023-01-23
1471,ORD_00605,44,18:31:23,it004,1,1,44,r000023,Evening,2023-01-23
1472,ORD_00605,44,18:31:23,it036,4,1,44,r000023,Evening,2023-01-23
1473,ORD_00606,44,20:17:31,it028,3,0,44,r000023,Evening,2023-01-23
1474,ORD_00606,44,20:17:31,it036,5,0,44,r000023,Evening,2023-01-23
1475,ORD_00607,44,22:46:20,it022,3,1,44,r000023,Evening,2023-01-23
1476,ORD_00607,44,22:46:20,it004,6,1,44,r000023,Evening,2023-01-23
1477,ORD_00608,44,18:55:38,it021,8,1,44,r000023,Evening,2023-01-23
1478,ORD_00609,287,22:14:45,it012,4,0,287,r000023,Evening,2023-01-23
1479,ORD_00610,61,22:44:54,it005,6,0,61,r000023,Evening,2023-01-23
1480,ORD_00610,61,22:44:54,it034,2,0,61,r000023,Evening,2023-01-23
1481,ORD_00611,61,22:49:55,it027,7,1,61,r000023,Evening,2023-01-23
1482,ORD_00611,61,22:49:55,it021,7,1,61,r000023,Evening,2023-01-23
1483,ORD_00612,61,10:56:16,it016,5,1,61,r000023,Morning,2023-01-23
1484,ORD_00612,61,10:56:16,it025,2,1,61,r000023,Morning,2023-01-23
1485,ORD_00613,61,11:07:23,it015,3,0,61,r000023,Morning,2023-01-23
1486,ORD_00613,61,11:07:23,it020,8,0,61,r000023,Morning,2023-01-23
1487,ORD_00613,61,11:07:23,it029,1,0,61,r000023,Morning,2023-01-23
1488,ORD_00614,61,11:40:30,it030,5,1,61,r000023,Morning,2023-01-23
1489,ORD_00614,61,11:40:30,it001,7,1,61,r000023,Morning,2023-01-23
1490,ORD_00614,61,11:40:30,it029,5,1,61,r000023,Morning,2023-01-23
1491,ORD_00615,61,20:05:57,it037,7,1,61,r000023,Evening,2023-01-23
1492,ORD_00615,61,20:05:57,it029,1,1,61,r000023,Evening,2023-01-23
1493,ORD_00616,61,12:12:59,it037,7,0,61,r000023,Morning,2023-01-23
1494,ORD_00616,61,12:12:59,it001,1,0,61,r000023,Morning,2023-01-23
1495,ORD_00616,61,12:12:59,it009,7,0,61,r000023,Morning,2023-01-23
1496,ORD_00616,61,12:12:59,it013,6,0,61,r000023,Morning,2023-01-23
1497,ORD_00616,61,12:12:59,it017,2,0,61,r000023,Morning,2023-01-23
1498,ORD_00617,61,13:09:33,it024,2,1,61,r000023,Morning,2023-01-23
1499,ORD_00617,61,13:09:33,it007,4,1,61,r000023,Morning,2023-01-23
1500,ORD_00617,61,13:09:33,it006,8,1,61,r000023,Morning,2023-01-23
1501,ORD_00618,61,22:58:42,it018,1,1,61,r000023,Evening,2023-01-23
1502,ORD_00619,38,10:44:36,it036,6,0,38,r000023,Morning,2023-01-23
1503,ORD_00619,38,10:44:36,it014,3,0,38,r000023,Morning,2023-01-23
1504,ORD_00619,38,10:44:36,it023,2,0,38,r000023,Morning,2023-01-23
1505,ORD_00620,38,20:29:35,it008,8,0,38,r000023,Evening,2023-01-23
1506,ORD_00621,9,20:15:54,it009,8,1,9,r000023,Evening,2023-01-23
1507,ORD_00621,9,20:15:54,it030,10,1,9,r000024,Evening,2023-01-24
1508,ORD_00622,9,18:54:46,it007,3,1,9,r000024,Evening,2023-01-24
1509,ORD_00623,162,13:34:56,it036,7,0,162,r000024,Morning,2023-01-24
1510,ORD_00624,276,13:44:41,it015,7,1,276,r000024,Morning,2023-01-24
1511,ORD_00625,214,11:02:06,it005,3,1,214,r000024,Morning,2023-01-24
1512,ORD_00625,214,11:02:06,it024,6,1,214,r000024,Morning,2023-01-24
1513,ORD_00625,214,11:02:06,it001,4,1,214,r000024,Morning,2023-01-24
1514,ORD_00625,214,11:02:06,it014,6,1,214,r000024,Morning,2023-01-24
1515,ORD_00626,214,11:01:51,it001,7,0,214,r000024,Morning,2023-01-24
1516,ORD_00626,214,11:01:51,it035,7,0,214,r000024,Morning,2023-01-24
1517,ORD_00627,214,18:40:38,it011,3,1,214,r000024,Evening,2023-01-24
1518,ORD_00627,214,18:40:38,it024,7,1,214,r000024,Evening,2023-01-24
1519,ORD_00628,214,12:59:37,it026,9,1,214,r000024,Morning,2023-01-24
1520,ORD_00628,214,12:59:37,it030,2,1,214,r000024,Morning,2023-01-24
1521,ORD_00628,214,12:59:37,it005,4,1,214,r000024,Morning,2023-01-24
1522,ORD_00628,214,12:59:37,it022,9,1,214,r000024,Morning,2023-01-24
1523,ORD_00630,214,11:45:17,it014,7,0,214,r000024,Morning,2023-01-24
1524,ORD_00630,214,11:45:17,it009,4,0,214,r000024,Morning,2023-01-24
1525,ORD_00630,214,11:45:17,it024,1,0,214,r000024,Morning,2023-01-24
1526,ORD_00631,214,20:58:10,it019,6,1,214,r000024,Evening,2023-01-24
1527,ORD_00632,16,21:15:23,it023,9,1,16,r000024,Evening,2023-01-24
1528,ORD_00632,16,21:15:23,it013,4,1,16,r000024,Evening,2023-01-24
1529,ORD_00633,16,12:27:38,it001,8,0,16,r000024,Morning,2023-01-24
1530,ORD_00633,16,12:27:38,it009,9,0,16,r000024,Morning,2023-01-24
1531,ORD_00633,16,12:27:38,it021,4,0,16,r000024,Morning,2023-01-24
1532,ORD_00634,16,19:12:04,it029,3,1,16,r000024,Evening,2023-01-24
1533,ORD_00634,16,19:12:04,it001,7,1,16,r000024,Evening,2023-01-24
1534,ORD_00635,16,13:33:08,it035,7,1,16,r000024,Morning,2023-01-24
1535,ORD_00636,288,13:37:16,it027,4,0,288,r000024,Morning,2023-01-24
1536,ORD_00637,285,22:39:08,it024,3,1,285,r000024,Evening,2023-01-24
1537,ORD_00637,285,22:39:08,it003,1,1,285,r000024,Evening,2023-01-24
1538,ORD_00638,285,19:18:01,it025,10,1,285,r000024,Evening,2023-01-24
1539,ORD_00638,285,19:18:01,it036,6,1,285,r000024,Evening,2023-01-24
1540,ORD_00638,285,19:18:01,it008,4,1,285,r000024,Evening,2023-01-24
1541,ORD_00639,285,19:01:30,it006,1,0,285,r000024,Evening,2023-01-24
1542,ORD_00639,285,19:01:30,it033,3,0,285,r000024,Evening,2023-01-24
1543,ORD_00640,285,22:15:22,it019,7,0,285,r000024,Evening,2023-01-24
1544,ORD_00640,285,22:15:22,it023,6,0,285,r000024,Evening,2023-01-24
1545,ORD_00641,285,20:02:42,it013,5,1,285,r000024,Evening,2023-01-24
1546,ORD_00641,285,20:02:42,it027,9,1,285,r000024,Evening,2023-01-24
1547,ORD_00641,285,20:02:42,it021,2,1,285,r000024,Evening,2023-01-24
1548,ORD_00641,285,20:02:42,it037,6,1,285,r000024,Evening,2023-01-24
1549,ORD_00641,285,20:02:42,it011,2,1,285,r000024,Evening,2023-01-24
1550,ORD_00641,285,20:02:42,it009,4,1,285,r000024,Evening,2023-01-24
1551,ORD_00641,285,20:02:42,it026,4,1,285,r000024,Evening,2023-01-24
1552,ORD_00643,285,13:34:23,it016,1,0,285,r000024,Morning,2023-01-24
1553,ORD_00644,18,11:36:45,it009,8,1,18,r000024,Morning,2023-01-24
1554,ORD_00645,210,19:12:36,it032,4,1,210,r000024,Evening,2023-01-24
1555,ORD_00645,210,19:12:36,it020,8,1,210,r000024,Evening,2023-01-24
1556,ORD_00645,210,19:12:36,it025,7,1,210,r000024,Evening,2023-01-24
1557,ORD_00646,210,11:45:18,it033,4,0,210,r000024,Morning,2023-01-24
1558,ORD_00646,210,11:45:18,it013,6,0,210,r000024,Morning,2023-01-24
1559,ORD_00646,210,11:45:18,it013,1,0,210,r000024,Morning,2023-01-24
1560,ORD_00647,210,11:55:58,it030,10,1,210,r000024,Morning,2023-01-24
1561,ORD_00647,210,11:55:58,it023,4,1,210,r000024,Morning,2023-01-24
1562,ORD_00648,210,12:06:42,it025,8,1,210,r000024,Morning,2023-01-24
1563,ORD_00648,210,12:06:42,it007,10,1,210,r000024,Morning,2023-01-24
1564,ORD_00648,210,12:06:42,it033,1,1,210,r000024,Morning,2023-01-24
1565,ORD_00649,210,21:00:22,it010,3,0,210,r000024,Evening,2023-01-24
1566,ORD_00649,210,21:00:22,it023,6,0,210,r000024,Evening,2023-01-24
1567,ORD_00649,210,21:00:22,it014,8,0,210,r000024,Evening,2023-01-24
1568,ORD_00649,210,21:00:22,it002,9,0,210,r000024,Evening,2023-01-24
1569,ORD_00650,210,19:21:44,it033,8,0,210,r000024,Evening,2023-01-24
1570,ORD_00652,141,21:04:15,it033,2,1,141,r000024,Evening,2023-01-24
1571,ORD_00653,251,20:37:30,it025,5,0,251,r000024,Evening,2023-01-24
1572,ORD_00654,12,18:39:52,it015,3,1,12,r000024,Evening,2023-01-24
1573,ORD_00654,12,18:39:52,it014,6,1,12,r000024,Evening,2023-01-24
1574,ORD_00655,12,21:34:51,it019,9,1,12,r000024,Evening,2023-01-24
1575,ORD_00655,12,21:34:51,it037,3,1,12,r000024,Evening,2023-01-24
1576,ORD_00655,12,21:34:51,it022,3,1,12,r000024,Evening,2023-01-24
1577,ORD_00655,12,21:34:51,it036,4,1,12,r000024,Evening,2023-01-24
1578,ORD_00656,12,12:28:57,it030,5,0,12,r000024,Morning,2023-01-24
1579,ORD_00656,12,12:28:57,it031,3,0,12,r000024,Morning,2023-01-24
1580,ORD_00658,12,18:48:16,it035,7,1,12,r000024,Evening,2023-01-24
1581,ORD_00659,140,12:57:04,it024,2,0,140,r000024,Morning,2023-01-24
1582,ORD_00660,63,19:50:42,it020,5,0,63,r000024,Evening,2023-01-24
1583,ORD_00661,196,12:47:57,it031,9,1,196,r000024,Morning,2023-01-24
1584,ORD_00661,196,12:47:57,it008,7,1,196,r000024,Morning,2023-01-24
1585,ORD_00662,196,13:04:59,it003,1,1,196,r000024,Morning,2023-01-24
1586,ORD_00662,196,13:04:59,it026,5,1,196,r000024,Morning,2023-01-24
1587,ORD_00663,196,13:55:46,it033,3,0,196,r000024,Morning,2023-01-24
1588,ORD_00663,196,13:55:46,it029,1,0,196,r000024,Morning,2023-01-24
1589,ORD_00664,196,13:58:57,it036,9,1,196,r000024,Morning,2023-01-24
1590,ORD_00664,196,13:58:57,it003,1,1,196,r000024,Morning,2023-01-24
1591,ORD_00664,196,13:58:57,it025,3,1,196,r000024,Morning,2023-01-24
1592,ORD_00664,196,13:58:57,it014,5,1,196,r000024,Morning,2023-01-24
1593,ORD_00665,196,20:42:10,it036,8,1,196,r000024,Evening,2023-01-24
1594,ORD_00665,196,20:42:10,it028,4,1,196,r000024,Evening,2023-01-24
1595,ORD_00665,196,20:42:10,it006,6,1,196,r000024,Evening,2023-01-24
1596,ORD_00666,196,13:00:33,it004,6,0,196,r000024,Morning,2023-01-24
1597,ORD_00666,196,13:00:33,it022,5,0,196,r000024,Morning,2023-01-24
1598,ORD_00666,196,13:00:33,it011,3,0,196,r000024,Morning,2023-01-24
1599,ORD_00667,196,20:58:25,it020,1,1,196,r000024,Evening,2023-01-24
1600,ORD_00667,196,20:58:25,it001,4,1,196,r000024,Evening,2023-01-24
1601,ORD_00667,196,20:58:25,it022,5,1,196,r000024,Evening,2023-01-24
1602,ORD_00667,196,20:58:25,it014,8,1,196,r000024,Evening,2023-01-24
1603,ORD_00668,196,21:49:02,it013,1,1,196,r000024,Evening,2023-01-24
1604,ORD_00668,196,21:49:02,it016,5,1,196,r000024,Evening,2023-01-24
1605,ORD_00668,196,21:49:02,it037,8,1,196,r000024,Evening,2023-01-24
1606,ORD_00669,196,12:04:27,it006,6,0,196,r000024,Morning,2023-01-24
1607,ORD_00669,196,12:04:27,it031,5,0,196,r000024,Morning,2023-01-24
1608,ORD_00669,196,12:04:27,it030,3,0,196,r000024,Morning,2023-01-24
1609,ORD_00670,196,11:47:41,it037,10,0,196,r000024,Morning,2023-01-24
1610,ORD_00670,196,11:47:41,it007,8,0,196,r000024,Morning,2023-01-24
1611,ORD_00671,196,11:57:48,it025,2,1,196,r000024,Morning,2023-01-24
1612,ORD_00671,196,11:57:48,it006,7,1,196,r000024,Morning,2023-01-24
1613,ORD_00671,196,11:57:48,it008,7,1,196,r000024,Morning,2023-01-24
1614,ORD_00672,196,11:21:40,it009,3,1,196,r000024,Morning,2023-01-24
1615,ORD_00672,196,11:21:40,it005,2,1,196,r000024,Morning,2023-01-24
1616,ORD_00672,196,11:21:40,it023,3,1,196,r000025,Morning,2023-01-25
1617,ORD_00673,196,22:39:16,it002,9,0,196,r000025,Evening,2023-01-25
1618,ORD_00673,196,22:39:16,it023,7,0,196,r000025,Evening,2023-01-25
1619,ORD_00673,196,22:39:16,it037,7,0,196,r000025,Evening,2023-01-25
1620,ORD_00674,196,18:50:59,it004,3,1,196,r000025,Evening,2023-01-25
1621,ORD_00674,196,18:50:59,it012,2,1,196,r000025,Evening,2023-01-25
1622,ORD_00674,196,18:50:59,it014,9,1,196,r000025,Evening,2023-01-25
1623,ORD_00676,196,19:47:37,it011,4,0,196,r000025,Evening,2023-01-25
1624,ORD_00676,196,19:47:37,it013,7,0,196,r000025,Evening,2023-01-25
1625,ORD_00677,196,12:45:22,it032,10,1,196,r000025,Morning,2023-01-25
1626,ORD_00678,73,11:10:26,it007,5,1,73,r000025,Morning,2023-01-25
1627,ORD_00679,140,21:58:44,it032,5,0,140,r000025,Evening,2023-01-25
1628,ORD_00680,288,13:27:13,it021,10,0,288,r000025,Morning,2023-01-25
1629,ORD_00681,88,21:06:57,it013,1,1,88,r000025,Evening,2023-01-25
1630,ORD_00681,88,21:06:57,it037,1,1,88,r000025,Evening,2023-01-25
1631,ORD_00681,88,21:06:57,it006,7,1,88,r000025,Evening,2023-01-25
1632,ORD_00682,88,13:29:58,it025,9,1,88,r000025,Morning,2023-01-25
1633,ORD_00682,88,13:29:58,it014,5,1,88,r000025,Morning,2023-01-25
1634,ORD_00682,88,13:29:58,it036,6,1,88,r000025,Morning,2023-01-25
1635,ORD_00682,88,13:29:58,it016,9,1,88,r000025,Morning,2023-01-25
1636,ORD_00682,88,13:29:58,it026,10,1,88,r000025,Morning,2023-01-25
1637,ORD_00683,88,12:18:50,it037,6,0,88,r000025,Morning,2023-01-25
1638,ORD_00683,88,12:18:50,it036,9,0,88,r000025,Morning,2023-01-25
1639,ORD_00684,88,21:52:34,it005,10,1,88,r000025,Evening,2023-01-25
1640,ORD_00684,88,21:52:34,it027,3,1,88,r000025,Evening,2023-01-25
1641,ORD_00684,88,21:52:34,it003,4,1,88,r000025,Evening,2023-01-25
1642,ORD_00684,88,21:52:34,it009,6,1,88,r000025,Evening,2023-01-25
1643,ORD_00684,88,21:52:34,it033,7,1,88,r000025,Evening,2023-01-25
1644,ORD_00685,88,20:27:13,it003,3,1,88,r000025,Evening,2023-01-25
1645,ORD_00685,88,20:27:13,it016,7,1,88,r000025,Evening,2023-01-25
1646,ORD_00685,88,20:27:13,it025,7,1,88,r000025,Evening,2023-01-25
1647,ORD_00685,88,20:27:13,it026,4,1,88,r000025,Evening,2023-01-25
1648,ORD_00685,88,20:27:13,it016,10,1,88,r000025,Evening,2023-01-25
1649,ORD_00686,88,18:55:28,it036,3,0,88,r000025,Evening,2023-01-25
1650,ORD_00686,88,18:55:28,it026,1,0,88,r000025,Evening,2023-01-25
1651,ORD_00686,88,18:55:28,it016,4,0,88,r000025,Evening,2023-01-25
1652,ORD_00686,88,18:55:28,it017,1,0,88,r000025,Evening,2023-01-25
1653,ORD_00687,88,12:35:50,it019,8,1,88,r000025,Morning,2023-01-25
1654,ORD_00687,88,12:35:50,it019,8,1,88,r000025,Morning,2023-01-25
1655,ORD_00688,88,10:38:12,it034,7,1,88,r000025,Morning,2023-01-25
1656,ORD_00688,88,10:38:12,it013,1,1,88,r000025,Morning,2023-01-25
1657,ORD_00688,88,10:38:12,it034,4,1,88,r000025,Morning,2023-01-25
1658,ORD_00688,88,10:38:12,it017,2,1,88,r000025,Morning,2023-01-25
1659,ORD_00688,88,10:38:12,it029,8,1,88,r000025,Morning,2023-01-25
1660,ORD_00689,88,20:18:20,it030,10,0,88,r000025,Evening,2023-01-25
1661,ORD_00690,298,20:26:32,it002,3,0,298,r000025,Evening,2023-01-25
1662,ORD_00690,298,20:26:32,it024,6,0,298,r000025,Evening,2023-01-25
1663,ORD_00691,298,12:18:49,it001,2,1,298,r000025,Morning,2023-01-25
1664,ORD_00691,298,12:18:49,it033,9,1,298,r000025,Morning,2023-01-25
1665,ORD_00691,298,12:18:49,it036,2,1,298,r000025,Morning,2023-01-25
1666,ORD_00693,298,20:29:41,it018,9,0,298,r000025,Evening,2023-01-25
1667,ORD_00693,298,20:29:41,it021,7,0,298,r000025,Evening,2023-01-25
1668,ORD_00694,298,19:46:24,it022,3,1,298,r000025,Evening,2023-01-25
1669,ORD_00694,298,19:46:24,it007,10,1,298,r000025,Evening,2023-01-25
1670,ORD_00694,298,19:46:24,it017,4,1,298,r000025,Evening,2023-01-25
1671,ORD_00695,298,19:31:44,it032,6,1,298,r000025,Evening,2023-01-25
1672,ORD_00695,298,19:31:44,it002,4,1,298,r000025,Evening,2023-01-25
1673,ORD_00696,298,11:52:14,it009,7,0,298,r000025,Morning,2023-01-25
1674,ORD_00696,298,11:52:14,it015,5,0,298,r000025,Morning,2023-01-25
1675,ORD_00696,298,11:52:14,it005,9,0,298,r000025,Morning,2023-01-25
1676,ORD_00697,298,22:17:01,it008,1,1,298,r000025,Evening,2023-01-25
1677,ORD_00697,298,22:17:01,it003,5,1,298,r000025,Evening,2023-01-25
1678,ORD_00697,298,22:17:01,it001,6,1,298,r000025,Evening,2023-01-25
1679,ORD_00698,298,22:19:03,it036,2,1,298,r000025,Evening,2023-01-25
1680,ORD_00699,30,20:47:17,it005,4,0,30,r000025,Evening,2023-01-25
1681,ORD_00699,30,20:47:17,it008,5,0,30,r000025,Evening,2023-01-25
1682,ORD_00699,30,20:47:17,it026,8,0,30,r000025,Evening,2023-01-25
1683,ORD_00700,30,18:59:26,it024,9,0,30,r000025,Evening,2023-01-25
1684,ORD_00700,30,18:59:26,it024,9,0,30,r000025,Evening,2023-01-25
1685,ORD_00701,30,22:08:26,it005,2,1,30,r000025,Evening,2023-01-25
1686,ORD_00701,30,22:08:26,it037,10,1,30,r000025,Evening,2023-01-25
1687,ORD_00702,30,19:48:31,it007,9,1,30,r000025,Evening,2023-01-25
1688,ORD_00703,279,18:55:00,it037,1,0,279,r000025,Evening,2023-01-25
1689,ORD_00703,279,18:55:00,it026,5,0,279,r000025,Evening,2023-01-25
1690,ORD_00703,279,18:55:00,it022,1,0,279,r000025,Evening,2023-01-25
1691,ORD_00703,279,18:55:00,it033,3,0,279,r000025,Evening,2023-01-25
1692,ORD_00704,279,12:53:42,it032,6,1,279,r000025,Morning,2023-01-25
1693,ORD_00704,279,12:53:42,it014,5,1,279,r000025,Morning,2023-01-25
1694,ORD_00706,279,18:36:28,it020,6,0,279,r000025,Evening,2023-01-25
1695,ORD_00706,279,18:36:28,it030,3,0,279,r000025,Evening,2023-01-25
1696,ORD_00706,279,18:36:28,it005,4,0,279,r000025,Evening,2023-01-25
1697,ORD_00706,279,18:36:28,it027,8,0,279,r000025,Evening,2023-01-25
1698,ORD_00706,279,18:36:28,it015,5,0,279,r000025,Evening,2023-01-25
1699,ORD_00706,279,18:36:28,it018,5,0,279,r000025,Evening,2023-01-25
1700,ORD_00707,279,11:40:51,it029,5,1,279,r000025,Morning,2023-01-25
1701,ORD_00708,126,19:11:56,it036,1,1,126,r000025,Evening,2023-01-25
1702,ORD_00708,126,19:11:56,it001,7,1,126,r000025,Evening,2023-01-25
1703,ORD_00709,126,19:37:41,it013,5,0,126,r000025,Evening,2023-01-25
1704,ORD_00709,126,19:37:41,it023,4,0,126,r000025,Evening,2023-01-25
1705,ORD_00709,126,19:37:41,it033,5,0,126,r000026,Evening,2023-01-26
1706,ORD_00709,126,19:37:41,it029,7,0,126,r000026,Evening,2023-01-26
1707,ORD_00710,126,21:17:51,it023,10,0,126,r000026,Evening,2023-01-26
1708,ORD_00711,176,19:05:17,it002,4,1,176,r000026,Evening,2023-01-26
1709,ORD_00711,176,19:05:17,it035,6,1,176,r000026,Evening,2023-01-26
1710,ORD_00711,176,19:05:17,it002,2,1,176,r000026,Evening,2023-01-26
1711,ORD_00711,176,19:05:17,it037,7,1,176,r000026,Evening,2023-01-26
1712,ORD_00711,176,19:05:17,it028,2,1,176,r000026,Evening,2023-01-26
1713,ORD_00712,176,20:27:48,it023,7,1,176,r000026,Evening,2023-01-26
1714,ORD_00712,176,20:27:48,it030,2,1,176,r000026,Evening,2023-01-26
1715,ORD_00713,176,19:59:22,it006,9,0,176,r000026,Evening,2023-01-26
1716,ORD_00714,117,22:55:38,it004,3,1,117,r000026,Evening,2023-01-26
1717,ORD_00714,117,22:55:38,it021,7,1,117,r000026,Evening,2023-01-26
1718,ORD_00715,117,12:02:18,it010,8,1,117,r000026,Morning,2023-01-26
1719,ORD_00715,117,12:02:18,it026,3,1,117,r000026,Morning,2023-01-26
1720,ORD_00715,117,12:02:18,it009,2,1,117,r000026,Morning,2023-01-26
1721,ORD_00716,117,20:56:26,it030,6,0,117,r000026,Evening,2023-01-26
1722,ORD_00716,117,20:56:26,it015,2,0,117,r000026,Evening,2023-01-26
1723,ORD_00717,117,10:52:19,it004,5,1,117,r000026,Morning,2023-01-26
1724,ORD_00718,96,21:06:34,it037,3,1,96,r000026,Evening,2023-01-26
1725,ORD_00720,163,13:45:43,it014,10,0,163,r000026,Morning,2023-01-26
1726,ORD_00721,26,18:56:30,it036,3,1,26,r000026,Evening,2023-01-26
1727,ORD_00721,26,18:56:30,it014,6,1,26,r000026,Evening,2023-01-26
1728,ORD_00722,26,12:46:00,it004,10,1,26,r000026,Morning,2023-01-26
1729,ORD_00722,26,12:46:00,it017,4,1,26,r000026,Morning,2023-01-26
1730,ORD_00723,26,20:02:52,it021,6,0,26,r000026,Evening,2023-01-26
1731,ORD_00724,262,10:39:48,it023,1,1,262,r000026,Morning,2023-01-26
1732,ORD_00724,262,10:39:48,it025,2,1,262,r000026,Morning,2023-01-26
1733,ORD_00724,262,10:39:48,it005,8,1,262,r000026,Morning,2023-01-26
1734,ORD_00724,262,10:39:48,it019,4,1,262,r000026,Morning,2023-01-26
1735,ORD_00724,262,10:39:48,it014,1,1,262,r000026,Morning,2023-01-26
1736,ORD_00724,262,10:39:48,it007,7,1,262,r000026,Morning,2023-01-26
1737,ORD_00725,262,19:35:19,it004,6,1,262,r000026,Evening,2023-01-26
1738,ORD_00725,262,19:35:19,it002,2,1,262,r000026,Evening,2023-01-26
1739,ORD_00726,262,22:12:09,it023,3,0,262,r000026,Evening,2023-01-26
1740,ORD_00726,262,22:12:09,it011,10,0,262,r000026,Evening,2023-01-26
1741,ORD_00726,262,22:12:09,it008,6,0,262,r000026,Evening,2023-01-26
1742,ORD_00727,262,20:26:08,it012,6,1,262,r000026,Evening,2023-01-26
1743,ORD_00727,262,20:26:08,it011,10,1,262,r000026,Evening,2023-01-26
1744,ORD_00727,262,20:26:08,it010,5,1,262,r000026,Evening,2023-01-26
1745,ORD_00727,262,20:26:08,it006,7,1,262,r000026,Evening,2023-01-26
1746,ORD_00728,262,20:48:57,it036,1,1,262,r000026,Evening,2023-01-26
1747,ORD_00728,262,20:48:57,it028,10,1,262,r000026,Evening,2023-01-26
1748,ORD_00728,262,20:48:57,it020,4,1,262,r000026,Evening,2023-01-26
1749,ORD_00729,262,19:04:19,it037,3,0,262,r000026,Evening,2023-01-26
1750,ORD_00730,66,11:45:27,it035,9,0,66,r000026,Morning,2023-01-26
1751,ORD_00730,66,11:45:27,it001,1,0,66,r000026,Morning,2023-01-26
1752,ORD_00731,66,13:08:38,it020,9,1,66,r000026,Morning,2023-01-26
1753,ORD_00731,66,13:08:38,it017,7,1,66,r000026,Morning,2023-01-26
1754,ORD_00732,66,10:36:22,it001,2,1,66,r000026,Morning,2023-01-26
1755,ORD_00732,66,10:36:22,it021,3,1,66,r000026,Morning,2023-01-26
1756,ORD_00734,66,19:46:28,it036,5,1,66,r000026,Evening,2023-01-26
1757,ORD_00734,66,19:46:28,it017,6,1,66,r000026,Evening,2023-01-26
1758,ORD_00734,66,19:46:28,it018,1,1,66,r000026,Evening,2023-01-26
1759,ORD_00734,66,19:46:28,it035,7,1,66,r000026,Evening,2023-01-26
1760,ORD_00735,66,18:48:34,it026,2,1,66,r000026,Evening,2023-01-26
1761,ORD_00735,66,18:48:34,it016,5,1,66,r000026,Evening,2023-01-26
1762,ORD_00736,66,20:55:34,it021,7,0,66,r000026,Evening,2023-01-26
1763,ORD_00737,285,20:16:08,it029,7,1,285,r000026,Evening,2023-01-26
1764,ORD_00737,285,20:16:08,it037,3,1,285,r000026,Evening,2023-01-26
1765,ORD_00737,285,20:16:08,it009,4,1,285,r000026,Evening,2023-01-26
1766,ORD_00738,285,11:53:03,it017,10,1,285,r000026,Morning,2023-01-26
1767,ORD_00739,150,19:09:53,it001,3,0,150,r000026,Evening,2023-01-26
1768,ORD_00739,150,19:09:53,it033,3,0,150,r000026,Evening,2023-01-26
1769,ORD_00739,150,19:09:53,it001,5,0,150,r000026,Evening,2023-01-26
1770,ORD_00740,150,12:04:48,it036,7,0,150,r000026,Morning,2023-01-26
1771,ORD_00740,150,12:04:48,it024,2,0,150,r000026,Morning,2023-01-26
1772,ORD_00741,150,19:20:42,it022,6,1,150,r000026,Evening,2023-01-26
1773,ORD_00741,150,19:20:42,it004,1,1,150,r000026,Evening,2023-01-26
1774,ORD_00741,150,19:20:42,it012,4,1,150,r000026,Evening,2023-01-26
1775,ORD_00741,150,19:20:42,it037,2,1,150,r000026,Evening,2023-01-26
1776,ORD_00743,150,13:16:33,it007,6,0,150,r000026,Morning,2023-01-26
1777,ORD_00743,150,13:16:33,it006,5,0,150,r000026,Morning,2023-01-26
1778,ORD_00743,150,13:16:33,it001,4,0,150,r000026,Morning,2023-01-26
1779,ORD_00744,150,20:18:03,it008,5,1,150,r000026,Evening,2023-01-26
1780,ORD_00744,150,20:18:03,it033,5,1,150,r000026,Evening,2023-01-26
1781,ORD_00745,150,21:19:55,it014,6,1,150,r000026,Evening,2023-01-26
1782,ORD_00745,150,21:19:55,it012,4,1,150,r000026,Evening,2023-01-26
1783,ORD_00746,150,12:02:59,it035,7,0,150,r000026,Morning,2023-01-26
1784,ORD_00746,150,12:02:59,it014,3,0,150,r000027,Morning,2023-01-27
1785,ORD_00746,150,12:02:59,it036,6,0,150,r000027,Morning,2023-01-27
1786,ORD_00747,150,13:04:10,it010,4,1,150,r000027,Morning,2023-01-27
1787,ORD_00747,150,13:04:10,it012,7,1,150,r000027,Morning,2023-01-27
1788,ORD_00747,150,13:04:10,it034,1,1,150,r000027,Morning,2023-01-27
1789,ORD_00748,150,21:52:51,it006,3,1,150,r000027,Evening,2023-01-27
1790,ORD_00748,150,21:52:51,it003,7,1,150,r000027,Evening,2023-01-27
1791,ORD_00748,150,21:52:51,it019,6,1,150,r000027,Evening,2023-01-27
1792,ORD_00748,150,21:52:51,it018,2,1,150,r000027,Evening,2023-01-27
1793,ORD_00749,150,12:39:55,it016,8,0,150,r000027,Morning,2023-01-27
1794,ORD_00749,150,12:39:55,it006,7,0,150,r000027,Morning,2023-01-27
1795,ORD_00749,150,12:39:55,it031,3,0,150,r000027,Morning,2023-01-27
1796,ORD_00749,150,12:39:55,it002,5,0,150,r000027,Morning,2023-01-27
1797,ORD_00749,150,12:39:55,it027,7,0,150,r000027,Morning,2023-01-27
1798,ORD_00750,150,12:26:01,it003,4,0,150,r000027,Morning,2023-01-27
